school,ses,mathach,sector
7342,-0.678,1.187,Catholic
7342,0.742,8.283,Catholic
7342,0.032,17.28,Catholic
7342,-1.088,15.449,Catholic
7342,-0.328,6.923,Catholic
7342,0.032,5.529,Catholic
7342,-0.158,19.098,Catholic
7342,0.862,11.664,Catholic
7342,-0.018,10.033,Catholic
7342,-0.308,13.328,Catholic
7342,-0.658,5.418,Catholic
7342,0.152,20.02,Catholic
7342,-1.108,2.956,Catholic
7342,-0.188,22.535,Catholic
7342,-0.978,6.194,Catholic
7342,-0.508,-1.688,Catholic
7345,0.702,13.068,Public
7345,0.002,13.085,Public
7345,-0.078,-0.203,Public
7345,-0.588,12.609,Public
7345,0.762,16.98,Public
7345,0.882,17.983,Public
7345,1.372,12.787,Public
7345,-1.528,8.788,Public
7345,-1.618,11.919,Public
7345,1.072,22.5,Public
7345,0.692,11.07,Public
7345,1.152,23.585,Public
7345,-0.958,7.891,Public
7345,0.602,0.908,Public
7345,0.932,16.706,Public
7345,-0.738,20.784,Public
7345,0.672,15.539,Public
7345,-0.188,12.904,Public
7345,0.692,18.909,Public
7345,0.292,16.652,Public
7345,0.342,7.513,Public
7345,0.052,12.848,Public
7345,-2.078,13.047,Public
7345,0.712,16.706,Public
7345,0.352,1.817,Public
7345,0.132,4.215,Public
7345,-1.358,4.6,Public
7345,0.892,22.313,Public
7345,1.282,24.993,Public
7345,-1.048,5.926,Public
7345,0.452,12.123,Public
7345,-0.988,1.442,Public
7345,0.082,4.023,Public
7345,0.602,2.126,Public
7345,-0.358,9.098,Public
7345,0.502,20.767,Public
7345,-0.138,2.211,Public
7345,-0.548,2.527,Public
7345,0.812,9.764,Public
7345,0.402,14.337,Public
7345,-0.658,4.337,Public
7345,0.472,17.513,Public
7345,-0.798,8.157,Public
7345,0.822,-0.184,Public
7345,-1.098,2.354,Public
7345,0.472,23.134,Public
7345,0.162,10.009,Public
7345,-0.668,3.361,Public
7345,0.712,21.873,Public
7345,-0.948,-2.541,Public
7345,-0.898,8.231,Public
7345,0.422,18.441,Public
7345,1.082,20.589,Public
7345,-0.348,10.969,Public
7345,-0.288,12.16,Public
7345,-0.808,9.696,Public
7364,0.372,13.88,Catholic
7364,-0.808,20.556,Catholic
7364,-0.468,14.665,Catholic
7364,0.322,5.486,Catholic
7364,0.622,3.762,Catholic
7364,0.022,13.928,Catholic
7364,-0.688,17.348,Catholic
7364,-0.988,14.867,Catholic
7364,0.312,3.554,Catholic
7364,-0.228,2.347,Catholic
7364,0.472,16.485,Catholic
7364,-1.268,5.058,Catholic
7364,-0.038,19.836,Catholic
7364,0.022,11.211,Catholic
7364,-0.178,20.325,Catholic
7364,0.352,21.139,Catholic
7364,-0.168,22.678,Catholic
7364,-0.688,10.454,Catholic
7364,0.032,13.131,Catholic
7364,-0.568,16.28,Catholic
7364,0.202,7.12,Catholic
7364,-0.208,8.839,Catholic
7364,0.182,20.964,Catholic
7364,0.202,22.854,Catholic
7364,-0.378,10.174,Catholic
7364,0.172,23.323,Catholic
7364,-0.308,19.096,Catholic
7364,-0.358,7.067,Catholic
7364,0.622,14.833,Catholic
7364,0.312,16.18,Catholic
7364,-0.568,17.594,Catholic
7364,0.442,14.201,Catholic
7364,0.052,20.29,Catholic
7364,-0.458,17.276,Catholic
7364,-0.018,19.275,Catholic
7364,0.082,10.848,Catholic
7364,-0.238,6.015,Catholic
7364,-0.778,11.335,Catholic
7364,-0.228,6.571,Catholic
7364,0.022,20.828,Catholic
7364,-0.998,17.231,Catholic
7364,0.962,15.407,Catholic
7364,1.002,13.238,Catholic
7364,-0.088,16.025,Catholic
7635,0.012,12.162,Catholic
7635,-0.588,11.307,Catholic
7635,1.152,11.552,Catholic
7635,0.672,22.526,Catholic
7635,0.342,12.707,Catholic
7635,0.152,22.138,Catholic
7635,0.442,14.077,Catholic
7635,0.102,7.494,Catholic
7635,0.762,6.027,Catholic
7635,-0.868,3.5,Catholic
7635,-0.938,14.842,Catholic
7635,-0.738,16.442,Catholic
7635,-0.038,17.768,Catholic
7635,0.392,4.995,Catholic
7635,0.062,22.579,Catholic
7635,0.242,13.082,Catholic
7635,0.902,17.989,Catholic
7635,0.242,7.741,Catholic
7635,1.392,22.851,Catholic
7635,0.702,22.055,Catholic
7635,0.352,20.691,Catholic
7635,1.512,14.823,Catholic
7635,-0.978,21.445,Catholic
7635,-1.228,6.225,Catholic
7635,-0.408,17.049,Catholic
7635,-0.138,15.203,Catholic
7635,-0.008,19.989,Catholic
7635,0.802,19.044,Catholic
7635,0.422,7.703,Catholic
7635,0.242,3.724,Catholic
7635,-0.258,10.535,Catholic
7635,1.132,23.81,Catholic
7635,-1.238,5.479,Catholic
7635,1.262,15.358,Catholic
7635,-0.648,5.866,Catholic
7635,0.872,13.84,Catholic
7635,0.742,13.398,Catholic
7635,0.332,21.319,Catholic
7635,0.222,22.066,Catholic
7635,0.942,19.816,Catholic
7635,-0.018,24.479,Catholic
7635,0.342,13.142,Catholic
7635,0.342,12.406,Catholic
7635,-0.008,19.964,Catholic
7635,1.202,22.37,Catholic
7635,0.532,14.713,Catholic
7635,0.112,22.016,Catholic
7635,-0.018,15.609,Catholic
7635,-0.258,19.795,Catholic
7635,1.182,14.077,Catholic
7635,0.652,8.554,Catholic
7688,-0.128,19.866,Catholic
7688,-0.318,20.078,Catholic
7688,1.182,22.085,Catholic
7688,0.222,20.928,Catholic
7688,-0.278,17.163,Catholic
7688,0.272,21.563,Catholic
7688,0.052,20.032,Catholic
7688,0.392,22.94,Catholic
7688,0.682,23.686,Catholic
7688,0.032,22.745,Catholic
7688,0.392,20.046,Catholic
7688,-0.008,22.909,Catholic
7688,0.792,24.993,Catholic
7688,0.752,15.264,Catholic
7688,1.162,15.466,Catholic
7688,0.172,16.855,Catholic
7688,0.482,23.161,Catholic
7688,0.432,18.718,Catholic
7688,0.482,14.266,Catholic
7688,0.772,16.267,Catholic
7688,0.522,23.238,Catholic
7688,0.062,15.781,Catholic
7688,0.292,18.63,Catholic
7688,0.792,19.06,Catholic
7688,0.592,1.277,Catholic
7688,0.902,24.993,Catholic
7688,1.422,22.69,Catholic
7688,0.092,21.07,Catholic
7688,0.552,9.156,Catholic
7688,0.612,19.004,Catholic
7688,0.612,9.587,Catholic
7688,-0.628,18.504,Catholic
7688,-0.708,15.485,Catholic
7688,-0.468,16.216,Catholic
7688,-0.298,13.484,Catholic
7688,-0.938,20.978,Catholic
7688,-0.068,12.146,Catholic
7688,0.002,18.284,Catholic
7688,0.572,10.582,Catholic
7688,0.132,21.517,Catholic
7688,0.112,13.738,Catholic
7688,0.502,20.908,Catholic
7688,0.362,19.624,Catholic
7688,-0.638,15.24,Catholic
7688,-0.398,24.479,Catholic
7688,-0.008,22.907,Catholic
7688,-0.308,15.23,Catholic
7688,-0.078,20.502,Catholic
7688,0.902,18.537,Catholic
7688,0.712,17.258,Catholic
7688,-1.278,19.567,Catholic
7688,-0.488,16.252,Catholic
7688,-0.658,19.391,Catholic
7688,-0.288,20.459,Catholic
7697,-0.408,6.779,Public
7697,0.662,12.505,Public
7697,0.692,19.844,Public
7697,0.482,17.163,Public
7697,-0.208,5.705,Public
7697,0.252,22.973,Public
7697,-0.718,13.179,Public
7697,0.562,7.015,Public
7697,0.122,14.254,Public
7697,0.832,20.13,Public
7697,0.002,5.148,Public
7697,-0.008,11.475,Public
7697,0.182,24.479,Public
7697,0.742,23.398,Public
7697,-0.158,10.116,Public
7697,0.542,24.483,Public
7697,0.502,24.993,Public
7697,-0.158,20.226,Public
7697,0.442,17.022,Public
7697,0.822,23.464,Public
7697,1.032,4.887,Public
7697,0.272,21.848,Public
7697,0.192,8.731,Public
7697,-0.588,13.528,Public
7697,0.872,11.62,Public
7697,-0.228,18.395,Public
7697,-1.118,6.574,Public
7697,-1.078,18.805,Public
7697,0.472,13.179,Public
7697,0.802,23.185,Public
7697,0.942,23.578,Public
7697,1.512,14.416,Public
7734,-0.658,16.44,Public
7734,-1.238,4.132,Public
7734,-0.188,7.044,Public
7734,-1.278,24.041,Public
7734,-1.128,1.824,Public
7734,-1.128,5.118,Public
7734,-0.388,2.528,Public
7734,-0.878,5.194,Public
7734,-1.968,-1.225,Public
7734,1.512,13.759,Public
7734,-0.638,17.054,Public
7734,1.002,23.394,Public
7734,-0.068,9.782,Public
7734,0.412,17.271,Public
7734,0.602,24.479,Public
7734,0.202,16.148,Public
7734,-1.518,0.554,Public
7734,-1.548,-0.281,Public
7734,-0.068,6.018,Public
7734,0.192,23.062,Public
7734,-0.388,9.841,Public
7734,-1.168,6.135,Public
7890,-0.618,17.17,Public
7890,0.232,4.74,Public
7890,0.032,3.377,Public
7890,-0.678,22.189,Public
7890,-0.168,16.495,Public
7890,-0.828,15.574,Public
7890,-0.528,12.044,Public
7890,-1.488,3.628,Public
7890,0.492,3.901,Public
7890,-0.158,5.941,Public
7890,-0.998,5.496,Public
7890,-1.128,3.996,Public
7890,0.282,4.556,Public
7890,0.022,20.542,Public
7890,-1.308,11.206,Public
7890,-0.118,2.811,Public
7890,-0.858,11.467,Public
7890,-1.128,2.622,Public
7890,-0.978,20.534,Public
7890,-0.188,3.893,Public
7890,-1.148,14.279,Public
7890,-0.668,14.662,Public
7890,-0.238,0.748,Public
7890,-1.518,9.68,Public
7890,-0.698,7.886,Public
7890,-1.038,0.93,Public
7890,0.002,5.211,Public
7890,-0.198,11.992,Public
7890,-1.428,3.371,Public
7890,-0.338,16.809,Public
7890,-0.938,3.478,Public
7890,-0.148,7.774,Public
7890,-0.488,4.439,Public
7890,-0.868,9.35,Public
7890,-0.358,-0.398,Public
7890,0.112,20.468,Public
7890,-1.038,10.16,Public
7890,-0.738,8.787,Public
7890,-0.388,8.954,Public
7890,-1.388,2.434,Public
7890,-0.118,3.295,Public
7890,-0.368,6.893,Public
7890,-1.598,3.414,Public
7890,-1.148,9.28,Public
7890,-0.168,8.322,Public
7890,-0.318,6.22,Public
7890,0.832,12.037,Public
7890,-0.988,20.648,Public
7890,0.802,3.744,Public
7890,-0.048,-2.362,Public
7890,0.082,0.709,Public
7919,0.852,2.809,Public
7919,1.022,7.788,Public
7919,0.172,23.906,Public
7919,0.552,13.8,Public
7919,0.702,18.171,Public
7919,-0.008,10.083,Public
7919,0.762,9.891,Public
7919,1.172,17.775,Public
7919,0.952,22.519,Public
7919,-0.068,23.007,Public
7919,0.762,7.195,Public
7919,0.612,13.475,Public
7919,0.392,6.582,Public
7919,-0.118,23.623,Public
7919,-0.118,4.675,Public
7919,-0.038,13.184,Public
7919,0.062,19.14,Public
7919,0.862,20.245,Public
7919,0.132,0.767,Public
7919,0.652,14.991,Public
7919,0.412,18.484,Public
7919,0.412,13.23,Public
7919,0.962,18.608,Public
7919,0.622,23.578,Public
7919,-1.578,3.367,Public
7919,0.302,10.437,Public
7919,0.062,9.76,Public
7919,-0.408,10.889,Public
7919,1.012,21.741,Public
7919,0.752,21.695,Public
7919,0.802,23.323,Public
7919,0.762,19.043,Public
7919,0.762,18.921,Public
7919,0.282,8,Public
7919,0.862,21.539,Public
7919,0.342,21.152,Public
7919,1.262,12.056,Public
8009,-0.148,5.6,Catholic
8009,0.072,19.843,Catholic
8009,0.332,5.359,Catholic
8009,0.612,18.394,Catholic
8009,0.882,17.807,Catholic
8009,0.882,14.278,Catholic
8009,0.922,12.072,Catholic
8009,-0.798,3.5,Catholic
8009,0.892,17.958,Catholic
8009,1.252,22.772,Catholic
8009,-0.588,12.224,Catholic
8009,0.912,15.402,Catholic
8009,0.902,13.255,Catholic
8009,0.932,14.514,Catholic
8009,1.072,16.396,Catholic
8009,0.412,19.565,Catholic
8009,1.422,22.208,Catholic
8009,1.192,9.52,Catholic
8009,0.482,17.953,Catholic
8009,1.102,6.149,Catholic
8009,0.972,22.365,Catholic
8009,0.282,11.063,Catholic
8009,0.672,17.724,Catholic
8009,1.072,15.422,Catholic
8009,0.522,9.718,Catholic
8009,0.892,9.78,Catholic
8009,-0.388,19.686,Catholic
8009,0.042,18.604,Catholic
8009,0.302,6.153,Catholic
8009,1.072,22.373,Catholic
8009,0.002,13.331,Catholic
8009,0.612,7.824,Catholic
8009,-0.358,11.307,Catholic
8009,0.502,18.814,Catholic
8009,0.662,16.452,Catholic
8009,0.652,9.311,Catholic
8009,1.072,17.305,Catholic
8009,0.792,-1.524,Catholic
8009,-0.268,13.108,Catholic
8009,0.382,14.931,Catholic
8009,0.632,6.568,Catholic
8009,0.452,14.061,Catholic
8009,-0.618,20.828,Catholic
8009,0.792,10.58,Catholic
8009,0.672,13.147,Catholic
8009,0.852,21.497,Catholic
8009,-0.778,16.785,Catholic
8150,0.322,12.693,Catholic
8150,0.202,18.295,Catholic
8150,-0.278,13.881,Catholic
8150,1.182,21.186,Catholic
8150,0.852,17.769,Catholic
8150,0.032,10.399,Catholic
8150,0.722,12.088,Catholic
8150,0.302,7.369,Catholic
8150,-0.358,8.555,Catholic
8150,-0.318,14.947,Catholic
8150,1.072,13.543,Catholic
8150,0.902,16.405,Catholic
8150,1.012,11.288,Catholic
8150,-1.578,17.756,Catholic
8150,1.132,13.66,Catholic
8150,-0.198,24.355,Catholic
8150,0.812,17.045,Catholic
8150,-0.468,18.368,Catholic
8150,0.612,17.82,Catholic
8150,-0.548,5.523,Catholic
8150,1.102,16.475,Catholic
8150,-0.328,22.854,Catholic
8150,-0.588,19.189,Catholic
8150,1.072,17.889,Catholic
8150,0.042,6.878,Catholic
8150,0.532,22.854,Catholic
8150,0.462,13.313,Catholic
8150,0.542,18.002,Catholic
8150,0.752,10.482,Catholic
8150,0.582,6.106,Catholic
8150,-0.208,13.779,Catholic
8150,-0.638,17.846,Catholic
8150,1.212,6.772,Catholic
8150,0.752,23.58,Catholic
8150,0.282,14.843,Catholic
8150,0.512,15.244,Catholic
8150,0.302,3.347,Catholic
8150,-0.108,12.782,Catholic
8150,0.282,20.296,Catholic
8150,-0.118,14.334,Catholic
8150,0.312,13.557,Catholic
8150,-0.118,15.888,Catholic
8150,0.602,14.356,Catholic
8150,0.812,19.893,Catholic
8165,-0.138,23.772,Catholic
8165,-0.438,14.389,Catholic
8165,0.222,20.781,Catholic
8165,-0.138,24.252,Catholic
8165,-0.298,20.564,Catholic
8165,-0.038,14.879,Catholic
8165,0.592,18.788,Catholic
8165,0.942,14.578,Catholic
8165,1.192,17.03,Catholic
8165,0.062,20.945,Catholic
8165,-0.678,11.244,Catholic
8165,0.332,10.989,Catholic
8165,0.192,12.644,Catholic
8165,0.092,10.442,Catholic
8165,-0.858,-0.179,Catholic
8165,-0.498,10.661,Catholic
8165,0.442,11.027,Catholic
8165,0.732,14.89,Catholic
8165,0.572,22.771,Catholic
8165,-1.058,15.539,Catholic
8165,1.192,18.822,Catholic
8165,1.332,21.185,Catholic
8165,-0.588,20.399,Catholic
8165,0.282,21.797,Catholic
8165,0.292,19.475,Catholic
8165,0.402,10.665,Catholic
8165,0.152,23.065,Catholic
8165,0.762,17.969,Catholic
8165,0.042,20.551,Catholic
8165,-0.298,13.492,Catholic
8165,1.122,18.215,Catholic
8165,-0.428,18.196,Catholic
8165,0.462,8.984,Catholic
8165,1.342,19.679,Catholic
8165,1.272,22.37,Catholic
8165,1.452,22.685,Catholic
8165,0.892,23.591,Catholic
8165,0.842,5.55,Catholic
8165,0.112,11.24,Catholic
8165,0.112,15.648,Catholic
8165,-0.588,19.391,Catholic
8165,0.152,21.324,Catholic
8165,1.132,15.071,Catholic
8165,-0.158,13.869,Catholic
8165,1.102,12.676,Catholic
8165,0.732,9.695,Catholic
8165,0.252,15.445,Catholic
8165,0.032,12.608,Catholic
8165,0.502,22.447,Catholic
8175,0.602,12.09,Public
8175,-0.958,7.272,Public
8175,0.012,5.683,Public
8175,0.152,5.73,Public
8175,-0.468,7.097,Public
8175,-0.768,18.416,Public
8175,-0.068,15.927,Public
8175,-0.818,4.507,Public
8175,0.532,14.017,Public
8175,-0.218,9.202,Public
8175,0.622,3.514,Public
8175,0.112,13.703,Public
8175,1.022,14.958,Public
8175,-1.498,5.441,Public
8175,0.322,19.822,Public
8175,-0.478,23.689,Public
8175,-0.738,17.255,Public
8175,-0.298,11.531,Public
8175,-0.498,4.141,Public
8175,-0.798,10.793,Public
8175,0.592,10.244,Public
8175,0.792,6.351,Public
8175,-1.178,14.173,Public
8175,-0.148,5.284,Public
8175,-0.968,15.894,Public
8175,0.342,11.259,Public
8175,-0.298,4.705,Public
8175,-1.288,14.307,Public
8175,-1.058,3.792,Public
8175,0.472,24.479,Public
8175,0.962,15.825,Public
8175,-0.158,11.356,Public
8175,0.502,23.58,Public
8188,0.382,23.487,Public
8188,-0.308,3.545,Public
8188,-0.268,16.653,Public
8188,1.012,19.535,Public
8188,-0.018,14.778,Public
8188,-0.128,2.691,Public
8188,-1.238,5.56,Public
8188,0.552,7.77,Public
8188,1.072,8.629,Public
8188,-0.328,5.678,Public
8188,-0.838,10.259,Public
8188,-0.608,2.909,Public
8188,1.022,9.751,Public
8188,0.642,16.338,Public
8188,0.182,15.216,Public
8188,0.612,15.58,Public
8188,0.722,18.042,Public
8188,-0.358,5.127,Public
8188,0.112,22.354,Public
8188,-0.838,8.841,Public
8188,0.212,14.848,Public
8188,1.072,22.705,Public
8188,0.142,12.023,Public
8188,0.522,7.426,Public
8188,0.242,22.365,Public
8188,1.072,14.47,Public
8188,-0.138,17.763,Public
8188,-0.948,2.063,Public
8188,-0.538,20.627,Public
8188,1.152,15.196,Public
8193,0.402,19.699,Catholic
8193,-0.628,20.945,Catholic
8193,1.172,14.408,Catholic
8193,0.802,20.161,Catholic
8193,-0.898,15.639,Catholic
8193,0.032,17.554,Catholic
8193,0.582,17.143,Catholic
8193,0.572,18.91,Catholic
8193,-0.908,21.674,Catholic
8193,-0.688,9.681,Catholic
8193,-0.808,20.216,Catholic
8193,-0.338,15.235,Catholic
8193,-0.918,12.885,Catholic
8193,0.052,15.969,Catholic
8193,0.802,19.632,Catholic
8193,0.462,12.644,Catholic
8193,-0.348,10.102,Catholic
8193,-0.828,10.748,Catholic
8193,0.242,18.63,Catholic
8193,-0.108,17.734,Catholic
8193,0.492,18.406,Catholic
8193,-0.028,16.743,Catholic
8193,-0.438,16.939,Catholic
8193,0.322,24.993,Catholic
8193,-0.858,13.04,Catholic
8193,-0.468,16.311,Catholic
8193,-0.738,13.252,Catholic
8193,-0.458,13.981,Catholic
8193,0.422,15.969,Catholic
8193,-0.418,7.212,Catholic
8193,-0.378,5.189,Catholic
8193,-0.258,20.625,Catholic
8193,-0.008,17.594,Catholic
8193,-0.378,19.092,Catholic
8193,-0.178,10.985,Catholic
8193,-0.008,17.109,Catholic
8193,-1.588,13.276,Catholic
8193,-0.328,22.475,Catholic
8193,-0.008,22.079,Catholic
8193,-0.288,21.893,Catholic
8193,0.472,17.554,Catholic
8193,-0.618,12.674,Catholic
8193,-0.508,10.987,Catholic
8202,-0.248,11.137,Public
8202,-0.818,6.469,Public
8202,1.312,24.107,Public
8202,0.242,-2.832,Public
8202,-0.298,13.651,Public
8202,-0.648,7.709,Public
8202,-0.188,1.062,Public
8202,0.452,14.051,Public
8202,-0.488,10.061,Public
8202,0.972,24.993,Public
8202,-0.148,2.165,Public
8202,-0.918,16.59,Public
8202,-0.538,18.113,Public
8202,1.172,18.46,Public
8202,-0.098,5.758,Public
8202,1.282,24.421,Public
8202,-0.278,14.518,Public
8202,1.082,21.435,Public
8202,0.212,3.445,Public
8202,-0.718,16.791,Public
8202,1.242,5.585,Public
8202,0.582,8.439,Public
8202,1.222,19.67,Public
8202,-0.098,7.448,Public
8202,-0.068,0.787,Public
8202,0.092,15.89,Public
8202,0.622,4.778,Public
8202,0.762,8.796,Public
8202,-0.188,6.546,Public
8202,-0.548,14.841,Public
8202,-1.168,2.783,Public
8202,-0.138,5.286,Public
8202,0.142,24.421,Public
8202,-0.038,16.166,Public
8202,-0.758,16.395,Public
8357,-0.898,7.387,Public
8357,-0.408,13.984,Public
8357,1.132,19.244,Public
8357,-1.288,7.075,Public
8357,0.382,11.736,Public
8357,0.042,12.51,Public
8357,0.682,1.017,Public
8357,0.182,18.33,Public
8357,-3.758,3.671,Public
8357,0.752,24.386,Public
8357,0.432,21.836,Public
8357,-0.498,22.359,Public
8357,-0.278,16.401,Public
8357,1.092,20.252,Public
8357,-0.678,15.547,Public
8357,-1.398,1.681,Public
8357,-0.068,14.133,Public
8357,0.202,20.013,Public
8357,0.062,20.403,Public
8357,0.912,10.242,Public
8357,-0.118,14.025,Public
8357,-0.288,7.647,Public
8357,1.422,17.342,Public
8357,0.852,8.145,Public
8357,-0.488,14.142,Public
8357,-0.338,22.129,Public
8357,-0.538,22.673,Public
8367,-0.228,15.936,Public
8367,-0.208,1.865,Public
8367,0.532,-2.832,Public
8367,0.662,2.122,Public
8367,-0.228,6.755,Public
8367,-1.078,0.725,Public
8367,-1.028,0.836,Public
8367,0.242,6.788,Public
8367,-0.048,8.454,Public
8367,1.462,4.192,Public
8367,-0.458,4.841,Public
8367,0.202,3.895,Public
8367,1.202,6.227,Public
8367,-0.668,3.935,Public
8477,-0.308,10.036,Public
8477,0.062,7.733,Public
8477,-0.438,12.683,Public
8477,-0.148,5.84,Public
8477,-1.948,7.644,Public
8477,-0.438,7.276,Public
8477,-0.868,20.726,Public
8477,-0.168,16.28,Public
8477,0.752,20.716,Public
8477,-0.368,4.986,Public
8477,0.052,23.549,Public
8477,-0.568,7.873,Public
8477,0.082,10.776,Public
8477,-0.168,21.179,Public
8477,-2.298,1.138,Public
8477,-0.468,5.671,Public
8477,0.932,13.967,Public
8477,0.812,20.73,Public
8477,0.762,21.586,Public
8477,0.732,13.676,Public
8477,0.742,7.044,Public
8477,0.202,9.743,Public
8477,-0.398,16.305,Public
8477,-0.708,16.646,Public
8477,0.662,14.076,Public
8477,-0.888,13.97,Public
8477,0.792,22.864,Public
8477,-0.918,16.583,Public
8477,-2.218,4.662,Public
8477,0.232,22.653,Public
8477,-0.418,5.642,Public
8477,0.572,8.135,Public
8477,-0.298,16.324,Public
8477,-0.728,1.565,Public
8477,0.322,23.062,Public
8477,-0.468,4.173,Public
8477,0.262,5.811,Public
8531,1.062,6.199,Public
8531,-0.318,1.375,Public
8531,-0.148,1.882,Public
8531,1.192,24.112,Public
8531,0.782,7.529,Public
8531,0.202,13.985,Public
8531,1.022,15.997,Public
8531,-0.628,23.696,Public
8531,1.092,21.366,Public
8531,0.452,7.204,Public
8531,1.512,23.087,Public
8531,0.742,19.365,Public
8531,-1.178,22.401,Public
8531,1.332,18.817,Public
8531,-0.558,14.087,Public
8531,-0.138,14.733,Public
8531,1.182,15.555,Public
8531,0.842,11.841,Public
8531,0.332,13.689,Public
8531,0.502,7.061,Public
8531,0.842,20.121,Public
8531,-0.368,10.663,Public
8531,0.022,10.46,Public
8531,0.722,17.153,Public
8531,0.462,4.552,Public
8531,0.922,22.271,Public
8531,-0.008,5.538,Public
8531,0.932,23.501,Public
8531,1.052,23.397,Public
8531,0.592,24.418,Public
8531,0.722,10.17,Public
8531,-0.208,6.311,Public
8531,1.262,20.094,Public
8531,-0.968,14.419,Public
8531,0.232,8.15,Public
8531,-0.088,5.945,Public
8531,-0.128,10.358,Public
8531,0.092,-1.509,Public
8531,1.512,7.166,Public
8531,0.312,22.895,Public
8531,-0.458,4.622,Public
8627,0.462,10.86,Public
8627,-0.188,8.921,Public
8627,0.832,10.904,Public
8627,0.762,1.609,Public
8627,-0.188,9.352,Public
8627,0.492,3.545,Public
8627,-0.388,12.752,Public
8627,1.452,0.978,Public
8627,-1.008,2.601,Public
8627,-0.158,5.277,Public
8627,-0.738,24.993,Public
8627,1.122,24.993,Public
8627,1.122,23.52,Public
8627,-0.018,13.946,Public
8627,0.202,14.259,Public
8627,-0.358,15.525,Public
8627,-0.288,2.829,Public
8627,-0.188,15.523,Public
8627,0.272,11.322,Public
8627,0.922,13.522,Public
8627,-0.118,16.59,Public
8627,0.942,16.438,Public
8627,0.272,5.098,Public
8627,-1.058,8.867,Public
8627,-0.428,18.125,Public
8627,0.172,14.354,Public
8627,-0.578,9.262,Public
8627,0.262,12.449,Public
8627,-1.528,11.534,Public
8627,0.462,11.378,Public
8627,-0.208,6.41,Public
8627,1.082,12.22,Public
8627,-0.188,14.547,Public
8627,-0.648,16.66,Public
8627,-0.248,2.021,Public
8627,0.312,22.038,Public
8627,-0.178,4.348,Public
8627,1.012,18.999,Public
8627,0.712,11.477,Public
8627,0.552,15.254,Public
8627,-0.598,4.575,Public
8627,0.002,3.442,Public
8627,0.272,11.271,Public
8627,1.292,15.295,Public
8627,0.682,6.703,Public
8627,-0.228,3.59,Public
8627,0.542,18.143,Public
8627,-0.938,9.901,Public
8627,0.122,15.088,Public
8627,-1.558,-0.602,Public
8627,1.282,0.507,Public
8627,-0.478,1.912,Public
8627,0.442,11.712,Public
8628,-0.238,21.455,Catholic
8628,0.562,14.281,Catholic
8628,-0.068,23.138,Catholic
8628,0.102,23.06,Catholic
8628,0.442,9.275,Catholic
8628,0.172,22.321,Catholic
8628,-0.728,23.878,Catholic
8628,-0.468,9.369,Catholic
8628,-0.148,16.053,Catholic
8628,-0.468,9.572,Catholic
8628,-1.068,22.648,Catholic
8628,0.432,23.009,Catholic
8628,-1.458,7.675,Catholic
8628,1.162,24.993,Catholic
8628,-0.188,18.135,Catholic
8628,-0.598,23.484,Catholic
8628,0.492,12.788,Catholic
8628,0.552,24.133,Catholic
8628,-0.218,20.968,Catholic
8628,-0.118,15.202,Catholic
8628,-0.648,23.275,Catholic
8628,-0.758,0.524,Catholic
8628,-0.088,21.022,Catholic
8628,0.842,12.66,Catholic
8628,-0.638,7.183,Catholic
8628,-0.558,12.681,Catholic
8628,-0.308,18.758,Catholic
8628,-0.028,16.813,Catholic
8628,-0.748,13.06,Catholic
8628,0.132,15.749,Catholic
8628,-0.598,21.008,Catholic
8628,-0.858,23.607,Catholic
8628,-0.078,16.022,Catholic
8628,0.972,16.157,Catholic
8628,0.382,13.018,Catholic
8628,-1.008,11.458,Catholic
8628,0.192,22.103,Catholic
8628,-0.448,16.06,Catholic
8628,0.542,17.079,Catholic
8628,0.312,12.804,Catholic
8628,-0.448,19.281,Catholic
8628,0.662,24.993,Catholic
8628,-0.718,15.649,Catholic
8628,-0.738,16.814,Catholic
8628,0.552,11.64,Catholic
8628,-0.588,-0.077,Catholic
8628,-0.168,13.917,Catholic
8628,-0.518,21.979,Catholic
8628,0.022,21.627,Catholic
8628,-0.558,21.145,Catholic
8628,0.132,12.272,Catholic
8628,0.192,10.535,Catholic
8628,-0.028,13.235,Catholic
8628,-1.098,23.053,Catholic
8628,0.642,22.906,Catholic
8628,0.442,15.184,Catholic
8628,0.572,9.46,Catholic
8628,0.512,15.105,Catholic
8628,-0.628,13.635,Catholic
8628,-0.598,18.262,Catholic
8628,-0.928,11.138,Catholic
8707,0.532,-2.832,Public
8707,-0.248,8.348,Public
8707,0.282,14.538,Public
8707,-0.448,8.071,Public
8707,1.212,17.679,Public
8707,-0.338,5.967,Public
8707,-0.118,3.829,Public
8707,0.682,19.936,Public
8707,-1.028,1.85,Public
8707,-0.238,14.173,Public
8707,-1.248,8.337,Public
8707,0.392,21.074,Public
8707,-0.188,14.467,Public
8707,0.332,19.827,Public
8707,0.852,12.843,Public
8707,-0.088,17.306,Public
8707,-1.058,4.101,Public
8707,-0.468,2.868,Public
8707,1.512,14.976,Public
8707,1.512,18.491,Public
8707,0.652,15.115,Public
8707,1.202,23.522,Public
8707,-0.208,4.75,Public
8707,1.032,10.142,Public
8707,-0.488,17.252,Public
8707,0.662,18.867,Public
8707,-1.088,10.326,Public
8707,0.922,13.598,Public
8707,0.072,7.96,Public
8707,0.602,9.167,Public
8707,1.372,12.482,Public
8707,0.132,22.512,Public
